STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,POL,Poland,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.324,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PRT,Portugal,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,5.294,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,QAT,Qatar,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.499,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ROU,Romania,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.026,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,RUS,Russian Federation,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.119,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,RWA,Rwanda,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.132,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SAU,Saudi Arabia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.514,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SRB,Serbia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.801,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SYC,Seychelles,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.328,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SLE,Sierra Leone,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.072,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SGP,Singapore,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.368,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SVK,Slovak Republic,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.521,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SVN,Slovenia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.13,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ZAF,South Africa,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.759,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SSD,South Sudan,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.04,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ESP,Spain,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.021,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LKA,Sri Lanka,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.988,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KNA,St. Kitts and Nevis,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.034,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SUR,Suriname,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.795,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SWE,Sweden,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.327,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHE,Switzerland,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.339,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TJK,Tajikistan,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.09,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TZA,Tanzania,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.05,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,THA,Thailand,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.786,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TLS,Timor-Leste,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.726,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TGO,Togo,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.076,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TTO,Trinidad and Tobago,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.849,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TUR,Turkiye,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,1.849,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TKM,Turkmenistan,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.162,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UGA,Uganda,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.414,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ARE,United Arab Emirates,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.664,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GBR,United Kingdom,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.834,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,USA,United States,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.57,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UZB,Uzbekistan,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.768,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PSE,West Bank and Gaza,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.168,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ZMB,Zambia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.225,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ZWE,Zimbabwe,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.201,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AFG,Afghanistan,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.214,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ALB,Albania,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.651,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DZA,Algeria,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.987,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ARG,Argentina,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.0685,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ARM,Armenia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.117,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AUS,Australia,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.827,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AUT,Austria,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.291,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AZE,Azerbaijan,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.111,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGD,Bangladesh,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.627,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BLR,Belarus,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,4.434,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEL,Belgium,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.157,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEN,Benin,WB_WDI_SH_MED_PHYS_ZS,"Physicians (per 1,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P3PS,Per 1 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.062,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Physicians (per 1,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
